ID;Nombre;Descripción;latitud;longitud;Dirección;Código Postal;Categorías;Subcategorías
372;Nest Boutique;<p><strong>El espacio de la tienda en sí es un lugar que encanta a los propios niños y a los padres, que pueden dedicarse a elegir el mejor regalo y que les devuelve también a ellos a la infancia. Aquí se huye de los regalos caros que después se olvidan en un rincón y se buscan cosas verdaderamente bonitas y que seduzcan a los niños.</strong></p><p>Por eso, desde pocos euros se pueden encontrar juguetes de esos con los que los niños pasarán, de verdad, horas entretenidos, como el yo-yo, las canicas, el saltador, el dominó infantil. Y por último, para que nada falte, aquí se organizan fiestas infantiles en las que no faltan las invitaciones, las banderitas, los globos, los regalos y en donde se ponen vasos, platos...todo lo necesario para que los más pequeños no olviden nunca la celebración, y los adultos tampoco.</p>;40.4240328;-3.7023051;San Ildefonso , 3;28004;Regalo-Hogar-Decoración;
373;Tiffany;<p><strong>Tienda especializada en vestir los pies de las novias y también a las madrinas, pajes y damas de honor. Aunque parezcan ocultos bajo el vestido, los zapatos conforman uno de los complementos más importantes de la novia.</strong></p><p>Sus zapatos están confeccionados en pieles suaves, cerrados, con puntas cuadradas, subidos de pala y con adornos integrados, plataformas interiores y punteras abiertas en formas más abotinadas,  elaborados con diversos materiales como piel, fibras vegetales, sintéticos, textiles, etc. Los hay desde los más clásicos y sencillos hasta lo más elegantes e innovadores. Más de 130 modelos en los que se puede cambiar la altura de tacones, diferentes hormas, altura de dedos, escotes, palas y traseras y con la posibilidad de añadir hebillas, brillantitos y otros adornos.</p><p>Incluso, se ponen en contacto con el modisto del traje de novia para obtener la tela o material con el que realizar el trabajo y lograr un resultado de diez. Cuenta con hormas para elaborar zapatos para pajes y damas de honor desde el número 23. También tienen zapatos de fiesta para otros eventos sociales y familiares.</p>;40.4250184;-3.6852629;Lagasca, 42;28001;Joyerías;
374;Bikila (Avenida Donostiarra);<p><strong>El alma y el corazón del mundo del atletismo se descubre al traspasar las puertas de Bikila. Nació en el año 1988 y tomó el nombre del legendario corredor etíope Abebe Bikila, doble campeón olímpico de maratón, que ganó la prueba de los Juegos de Roma en 1960 corriendo con los pies descalzos.</strong></p><p>Por eso y con esta filosofía, Bikila no es sólo una tienda de deportes, sino un lugar donde el atletismo es el principal centro de atención. Las grandes protagonistas son las zapatillas aunque también cuentan con prendas para la actividad atlética: camisetas, pantalones cortos, bolsas, gorras, etc.</p><p>Bikila se caracteriza por una especial y cuidada atención al cliente, asesorándole para que pueda adquirir los artículos que se adaptan mejor a sus necesidades. Así, antes de que el cliente inicie la elección del artículo, se analiza la pisada mediante diversas fórmulas técnicas y disponen de una pista de Sport-Flex Mondo para probar los clavos, así como de revistas especializadas o vídeos relacionadas con este mundo.</p><p>Además, cuentan con un servicio de venta por correo ordinario y electrónico así como con la posibilidad de solicitar cualquier producto existente en el mercado. Incluso tienen un club de atletismo compuesto por atletas dedicados a pruebas de fondo y medio fondo patrocinado por Nike. Bikila tiene varios puntos de venta más repartidos en otras ciudades españolas.</p><p> </p>;40.434956;-3.659324;Donostiarra, 2;28027;Deporte;
375;Taller Puntera;"<p><strong>Este espacio, situado entre la <a href=""https://www.esmadrid.com/informacion-turistica/plaza-mayor-madrid"">Plaza Mayor</a> y la <a href=""https://www.esmadrid.com/informacion-turistica/plaza-de-la-villa"">Plaza de la Villa</a>, es un lugar de trabajo abierto al público donde, además de poder adquirirse los artículos confeccionados, se puede disfrutar del proceso de elaboración y encargar modelos personalizados, participar en sus cursos o intercambiar sugerencias y conocimientos.</strong></p><p>Taller Puntera es un paraíso para los amantes de los objetos únicos de piel fabricados artesanalmente, donde se pueden encontrar artículos realizados con los mejores materiales y una elaboración que cuida todos sus pasos, desde el diseño hasta el patronaje, el corte y el montado, y el cosido final.</p>";40.4145747;-3.7088658;del Conde de Barajas, 4;28005;Artesanía, Complementos;
376;Clarks (Gran Vía);<p><strong>La historia de Clarks comenzó en 1825 en un pequeño pueblo de Street en el condado de Somerset, cuando Cyrus Clark empezó a curtir mantas de piel de carnero. Su hermano James se unió a él cinco años después, introduciendo zapatillas de andar por casa elaboradas con este mismo material.</strong></p><p>La fabricación floreció después impulsada por la compra de las máquinas de coser inventadas recientemente por Singer. Y así sucesivamente, la marca fue invirtiendo en investigación tecnológica, con el objetivo de utilizar los materiales de mejor calidad y obtener como resultado un calzado ligero, confortable, duradero y con un diseño elegante y sofisticado.</p>;40.420116;-3.70373;Gran Vía, 31;28013;Zapaterías;
377;Gocco (Lagasca) ;<p><strong><span>Gocco nació en el 2000 con el objetivo de vestir a los más pequeños de la casa con ropa práctica, elegante, de corte clásico y diseños propios. Una tienda dirigida también a los padres que buscan calidad, confianza y buen gusto en una firma que además ofrece una buena relación calidad precio.</span></strong></p><p>Cuenta con una línea para bebé de 0 a 36 meses y otra para niños y niñas de 2 a 14 años: pijamas, camisones y ropa interior, abrigos, zapatos, ropa de baño y accesorios (cinturones, guantes, gorras, etc.), incluso vestidos de fiesta. Los tejidos con los que se elaboran las prendas son los adecuados para cada una de las colecciones, cuidadosamente seleccionados por Gocco para asegurar su calidad.</p>;40.426662;-3.685263;Lagasca, 45;28001;Moda infantil;
378;Tado;<p><strong>Aquí se apiñan piezas raras, originales, antiguas o, simplemente, viejas. Todas ellas datadas entre principios del siglo XX y la década de los 70 y hasta en ocasiones, incluso, puede darse con algo de finales del XIX.</strong></p><p>La mayor parte de las piezas procede de Francia. En esta «amalgama ordenada de cosas» -como define a su tienda el mismo dueño- algún que otro objeto 'serio', aunque la mayoría son tan divertidos y míticos que, seguramente, harán esbozar más de una sonrisilla evocativa al visitante que los tenga delante.</p><p>Hablamos, por ejemplo, de un 'tándem' de BH, unas mancuernas de acero con bolas en los extremos como las de los forzudos de las 'pelis' antiguas, una gramola, un taxímetro de los años 70, cañas de pescar de junco (de las de toda la vida), botellas de gaseosa,etc.  Además, están expuestos carteles publicitarios o de espectáculos, un diván, lámparas, sillones de vinilo del modelo 'huevo' de la década de los 50 o hasta teléfonos.</p>;40.41395;-3.699554;Echegaray, 31;28014;Anticuarios;
379;LACAMBRA;<p><strong>LACAMBRA, situada en la calle de Divino Pastor, 16, es una marca de bolsos y accesorios hechos en España.</strong> </p><p>Su andadura comienza en 2011 cuando abren su tienda online, pero fue en 2017 cuando decidieron ampliar sus puntos de venta, y dar un paso más para acercar sus productos al público, instalándose en el barrio de Malasaña.</p><p>La mayoría de sus productos son de piel, pero también tienen otros de lona ecológica (algodón y poliéster reciclado). Todos ellos cuentan con una alta calidad y una excelente relación calidad- precio. <br />Aquí encontrarás fundas, maletines y mochilas de piel para documentos, ordenadores, tablets... Todo tipo de accesorios para el trabajo y el ocio en una amplia gama de colores.</p><p>Además, cuentan con atención al público en inglés y francés.</p>;40.4278059;-3.7044262;Divino Pastor, 16;28004;Complementos;
380;Carbal (Santa Engracia);<p><strong>Hace más de medio siglo que una familia de emprendedores gallegos inició la aventura de crear un negocio dedicado a la joyería con unas señas de identidad muy definidas: innovación, elegancia y profesionalidad. </strong></p><p>Su primera tienda en Madrid, en la calle Serrano, fue el principio de una historia de éxito, que se ha visto avalada con la apertura de nuevas tiendas en la capital y con la confianza del cliente depositada en esta marca y en el trabajo realizado a lo largo de estos años.</p><p>Sortijas, collares, pendientes, gemelos, pulseras y relojes de Carbal muestran el esfuerzo por crear joyas diferentes que sorprenden al cliente. Además de sus propias colecciones, también ofrecen un servicio de restauración de antiguas joyas y la posibilidad de diseñarlas según las indicaciones del cliente, es decir, totalmente personalizadas.</p>;40.432777;-3.6978;Santa Engracia , 43;28010;Joyerías;
381;Mercado Municipal de Ibiza ;<p><strong>El Mercado de Ibiza fue construido en 1954. Entonces constaba de tres plantas con locales muy pequeños. En 2009 se realizó una reforma integral, que le dotó de todos los servicios necesarios para hacerlo accesible, así como se instalaron paneles solares, entre otras medidas. </strong></p><p>Actualmente cuenta con 34 locales comerciales en los que prima la profesionalidad y un trato cercano con el cliente: pollerías, charcuterías, casquerías, fruterías, carnicerías, pescaderías, queserías, droguería, cafetería... Además, en el semisótano, se encuentra un supermercado.</p>;40.418236;-3.677506;de Ibiza, 8;28009;Mercados;
382;La Celiacoteca;<p><strong>Situado en el barrio de La Guindalera, este obrador de panadería y pastelería, que dispone también de cafetería, permite disfrutar de una gran variedad de panes, pasteles y productos salados de elaboración propia sin gluten y, muchos de ellos, sin lactosa.</strong></p><p>El amplio local dispone de obrador, de un gran mostrador, donde se muestran todos los productos, y de varias mesas en las que poder degustar sus elaboraciones. Cuenta con mucha luz natural gracias a sus grandes ventanales, que permiten descubrir el trabajo del obrador.</p><p>La empresa, que tiene su primer local en Alcalá de Henares, está comprometida con el colectivo celiaco y realiza diversos proyectos para divulgar y difundir conocimientos sobre la celiaquía y la dieta sin gluten.</p>;40.43361888;-3.672349155;de Eraso, 3;28028;Pastelerías;
383;Mumy Room (Augusto Figueroa);<p><strong>Esta firma española de moda masculina, creada por Xavi García, se aleja de los convencionalismos gracias a unos diseños innovadores, coloridos y divertidos, para hombres sin prejuicios, que recorren desde el más puro estilo punk de 1977 al grunge de la década de los 90, pasando por el movimiento Mod del Londres de los 60, y terminando con grandes artistas japoneses como Takashi Murakami o Yayoi Kusama, entre otros.</strong></p><p>La tienda está decorada al estilo kitsch, con paredes forradas de terciopelo, cuadros de grupos de música con marcos dorados, y mucho color. En ella se pueden encontrar múltiples modelos de camisas y camisetas, con tallas desde los 3 años a la XXL, y estampados que varían cada mes, importados desde Japón.</p><p>La marca cuenta con dos tiendas más en Madrid, ubicadas en la calle Hortaleza, 15 y en la calle Cuchilleros, 5.</p>;40.4221352;-3.6979235;de Augusto Figueroa, 22;28004;Moda, Moda infantil;
384;El Riojano;<p><strong>Fundada en 1855 por el pastelero personal de la reina María Cristina de Habsburgo, Dámaso de la Maza, más conocido por el sobrenombre de El Riojano, esta centenaria pastelería, que mantiene casi intacta su decoración inicial, permite disfrutar de algunos de los mejores dulces de Madrid en su clásico y acogedor salón de té, situado al fondo de la tienda. </strong></p><p>Su obrador sigue el calendario tradicional de Madrid: Roscones de Reyes, panecillos de San Antón, rosquillas tontas y listas, azucarillos de San Isidro, huesos y buñuelos de santo, la corona de la Almudena, etc.</p><p>En 1892 se hizo la reforma a la que la tienda debe su aspecto actual: caobas de Cuba, mármoles de carrara y bronces.</p><p>Desde su página web se pueden hacer encargos para recoger en tienda o para enviar a domicilio.</p><p> </p>;40.41637;-3.706068;Mayor, 10;28013;Pastelerías;
385;Bravo Java (G.Vía 54);<p>Con varias tiendas por Madrid, esta zapatería es una empresa familiar regentada en la actualidad por la tercera generación de la familia Bravo. Su éxito se debe a la calidad de sus diseños propios, aunque ofrece también calzado de las mejores firmas del sector: Sebago, Lottusse, Barrats, Geox o Pons, entre otras.</p>;40.4213555;-3.707263;Gran Vía, 54;28013;Zapaterías;
386;Rotunda Warning;<p><strong>Tiendas como Rotunda Warning son las responsables de hacer de la calle Hortaleza, hasta ahora hermana pequeña de la paralela y concurrida calle Fuencarral, uno de los ejes más importantes del comercio alternativo, eminentemente urbano y de aspiraciones creativas y artísticas.</strong></p><p>Como reza su lema, Rotunda Warning vende auténticos ?objetos de deseo?, alejados de tópicos y convencionalismos y que muestran un desinteresado amor por el arte sin más: despertadores de originales formas, velas de todos los tamaños y colores, piezas de bisutería, relojes de pared, bolsos, carteras inspiradas en Audrey Hepburn o Marilyn Monroe. Una de sus principales apuestas son las imaginativas camisetas Cabrasola, plagadas de divertidos mensajes. Un universo de creatividad pensado para los más atrevidos y reacios a los avatares de la monotonía.</p>;40.4219882;-3.6999251;Hortaleza, 29;28004;Regalo-Hogar-Decoración;
387;Gocco (Paseo de la Habana);<p><strong>Gocco nació en el 2000 con el objetivo de vestir a los más pequeños de la casa con ropa práctica, elegante, de corte clásico y diseños propios. Una tienda dirigida también a los padres que buscan calidad, confianza y buen gusto en una firma que además ofrece una buena relación calidad precio.</strong></p><p>Cuenta con una línea para bebé de 0 a 36 meses y otra para niños y niñas de 2 a 14 años: pijamas, camisones y ropa interior, abrigos, zapatos, ropa de baño y accesorios (cinturones, guantes, gorras, etc.), incluso vestidos de fiesta. Los tejidos con los que se elaboran las prendas son los adecuados para cada una de las colecciones, cuidadosamente seleccionados por Gocco para asegurar su calidad.</p>;40.4492391;-3.6884733;de la Habana, 28;28036;Moda infantil;
388;COS;<p><strong>Diseños de líneas elegantes y puras sobre tejidos de calidad que no tienen nada que envidiar a los diseños de alta costura sólo que a un precio asequible.</strong></p><p>No faltan en la sección de mujer los míticos little black dress, los monos, camisetas, vestidos camiseros, chaquetas, faldas, pantalones,zapatos, bisutería.</p><p>En la planta de arriba, COS ofrece su colección de hombre con tres líneas diferentes: casual, sport y vestir. Aquí las prendas van desde camisas de algodón, a jerseys o trajes de chaqueta, pantalones, jeans, zapatos, polos, etc.</p>;40.4271105;-3.6864111;Claudio Coello, 53-55;28001;Moda;
389;Céspedes;<p>Esta pastelería artesanal se encuentra en el distrito de Retiro y entre sus especialidades destacan las rosquillas de San Gabriel y las tejas. También elaboran roscones durante las fechas navideñas, incluso se pueden encargar fuera de temporada, rellenos de nata, trufa, crema o cabello de ángel.</p>;40.4167855;-3.672266;Alcalde Sainz de Baranda, 45;28007;Gourmet;
390;Lujans (Andrés Mellado);<p><strong>Lujans es una zapatería pensada para la mujer que vive y trabaja en la ciudad. En esta tienda se puede encontrar una amplia variedad de calzado y complementos con un toque sofisticado y elegante para ocasiones en las que se exige una imagen cuidada (en el trabajo, en eventos sociales y familiares) o simplemente para las mujeres que les gusta mostrar un estilismo refinado y cosmopolita. Zapatos, botas, botines de tacón alto en su mayoría, en tonos y colores que marcan las últimas modas. </strong></p><p>Cuentan con una línea de bolsos, carteras, de diversos modelos y tamaños como complemento perfecto al calzado. Y también, según la temporada, chaquetas, abrigos, etc. Lujans dispone de otras tiendas en la ciudad.</p>;40.431236;-3.71464;Andrés Mellado, 8;28015;Zapaterías;
391;La Positiva Shop;<p><strong>El multicultural barrio de Lavapiés acoge esta pequeña tienda de la diseñadora y estilista Saray Morales, en la que se pueden encontrar todo tipo de regalos y detalles curiosos creados por diseñadores independientes, principalmente españoles.</strong></p><p>En el local se pueden encontrar hasta 80 marcas diferentes (entre ellas las de la propia Morales: Tucan Jewels, de bisutería, e Indiana Clothing, de ropa y complementos). En todas ellas se respira el mismo estilo urbano, original y con un toque vintage. Así, se pueden adquirir diseños de Juanita Banana, camisetas con mensajes de Off Set o de Frito Projects, cajas de luz de madera de El Lucernario, complementos de Tiwi o Zambrano, tazas de peltre de Retropop,  tote bags ilustrados con personajes pop, collares de lactancia o bolsos y mochilas de Daniel Chong y Govou.</p><p>En ocasiones también se organizan eventos para presentar pequeñas exposiciones de dibujo o fotografía.</p>;40.411751;-3.7001861;de Ave María, 7;28012;Complementos, Moda, Regalo-Hogar-Decoración;
392;Peluquería Kinze;<p><strong>Es probable que los inicios de la peluquería fuesen en la Plaza Mayor, a mediados del siglo XIX, en un local encima de la papelería Zamora. Lo que sí es cierto es que Eladio Gurumeta realizó su inauguración en la calle Cuchilleros, 15 el día dos de Enero de 1900.</strong></p><p>Se trabajaba con igualas por las que una familia pagaba 30 pesetas al año para que sus varones se cortaran el pelo cada quince días y también tenían derecho a un afeitado semanal. El corte normal costaba 50 céntimos. Rafael López y Alfonso Sánchez, actuales dueños y antiguos empleados, conservan la fachada pintada a bandas rojas y azules, al estilo de las peluquerías de antaño, y las sillas de estilo ?americano? de metal y rejilla, muy propias de los años 20 en España.</p>;40.4140076;-3.7081967;Cuchilleros, 15;28005;Perfumerías-Belleza;
393;Relojería Losada;<p><strong>Relojeros desde 1889 que se dedican a la compra-venta, asesoramiento y restauración de todo tipo de relojes: antiguos, cronómetros de marina, linterna, de estilo y colección, sobremesa, antesala, pared, bolsillo, pulsera, etc. Es la tienda con el tic-tac más preciso de la ciudad.</strong></p><p>Máquinas perfectas, con una compleja ingeniería, que miden el tiempo con exactitud. Pero la Relojería Losada no sólo es conocida por sus piezas únicas de medir el tiempo, las que exhibe y las que sabe restaurar con sumo mimo y cuidado, también es célebre porque desde 1996 se encarga del mantenimiento del reloj más famoso de Madrid (y también de España): el reloj de la Puerta del Sol. Una puesta a punto exhaustiva, que se convierte en minuciosa a finales de año, cuando se acercan las doce campanadas que más atención merecen por parte de millones de españoles, uvas en ristre, el 31 de diciembre.</p>;40.413425;-3.690792;Alberto Bosch, 5;28014;Anticuarios;
394;El Corte Inglés Arapiles;<p><strong>Las tiendas de El Corte Inglés se caracterizan por estar ubicadas en grandes edificios que disponen de aparcamiento propio donde se puede encontrar de todo: moda, complementos, papelería, libros, discos, deportes, hogar, etc.</strong></p><p>Es muy conocida su política de servicios y atención al cliente, como la tarjeta de fidelización, su financiación, su servicio posventa, sus listas de boda y tarjetas regalo, la entrega a domicilio o la  venta de entradas para espectáculos y eventos culturales. Su máxima de garantía ?Si no queda satisfecho, le devolvemos su dinero?, es un mantra de su servicio posventa. Una política que le ha otorgado gran éxito entre autóctonos y foráneos.</p><p>Además cuentan con centros, algunos más reducidos en tamaño, en los que se ofrece una temática concreta o están especializados en determinados artículos. Como en este caso, Moda, en el que se puede encontrar ropa y calzado para hombre, mujer, jóvenes y niños de una amplia variedad de reconocidas marcas del mercado. También todo tipo de accesorios y complementos como bolsos, joyería, relojería, bisutería, perfumería, cosmética, etc.</p><p> El Corte Inglés toma su nombre de una <strong>pequeña sastrería fundada en 1890</strong><strong> </strong>y situada entre las calles Preciados, Carmen y Rompelanzas, de Madrid. En 1935, <acronym>D</acronym>. Ramón Areces Rodríguez, avalado por su tío César Rodríguez, compra la sastrería iniciando así su aventura empresarial.</p><p>Desde finales de los 60 hasta mitad de los 90, tiene lugar una fase de fuerte crecimiento del Grupo, marcado por la expansión a otras capitales de provincia y por la diversificación de su actividad comercial, que pasa a tomar posiciones en otros ámbitos de negocio.</p><p>En 1995 absorbió a su gran competidor en España, Galerías Preciados y en 2001 adquirió a Marks & Spencer los nueve centros pertenecientes al grupo británico después de que éste decidiera cesar sus operaciones en España.</p>;40.432884;-3.706804;Arapiles, 10;28015;Grandes Almacenes;
395;Libros para un mundo mejor;"<p><strong>Esta es una preciosa libreria que es más que eso, un espacio en el que los libros de segunda mano conviven con otros objetos y actividades. Los libros escogidos lo son sobre todo de narrativa pero también es posible encontrar poesía o ensayo. Entre estos últimos destaca la temática espiritual; títulos a los que se recurre cada vez con más frecuencia en busca de calma y serenidad.</strong></p><p>También se ofrecen cursos sobre esa misma temática. Y finalmente y junto a los libros se encuentran los objetos de regalo. La mayoría procede de Londres y tienen una clara estética retro: postales, cuadernos, latas para conservar el te y el café o artículos de decoración.</p>";40.4252504;-3.7032245;Espíritu Santo, 13;28004;Librería;
396;Farmacia Cardona;<p><strong>En realidad la farmacia es anterior a la fecha de fundación, ya que figura en la lista de boticas establecidas en Madrid en 1833 publicada por Puerto Sarmiento. El primer propietario fue D. Pedro Herranz, y actualmente atienden los hermanos Cardona, María Paz y Jesús.</strong></p><p>Esta bonita botica es la farmacia del conocido Doctor Garrido, que tenía su propio laboratorio para los remedios y fórmulas magistrales. Es de madera oscura con arcadas decoradas con guirnaldas doradas y un busto de Galeno dentro de un medallón, adornando el arco de entrada a la rebotica, de mesa central en madera y mármol y rodeada de anaqueles antiguos pintados de blanco.</p><p> El establecimiento contaba entonces con un hombre anuncio. Durante la Guerra Civil, el local fue expropiado por la CNT, pero siguió abierto al público. El local contiguo ha sido convertido en un herbolario anexo a la farmacia, con mobiliario moderno.</p>;40.4215338;-3.7050617;Luna, 6;28004;Compras tradicionales;
397;Yusty;<p><strong>Desde 1914 la marca Yusty ha sido sinónimo de elegancia masculina y exclusividad. Hasta ahora han sido tres generaciones las que se han dedicado a preservar el estilo del perfecto <em>gentleman</em> británico, continua inspiración del fundador de la marca. Pero Yusty también ha evolucionado a lo largo de todos estos años recogiendo las tendencias y corrientes estéticas de cada momento, sin olvidar el valor supremo de lo artesanal.</strong></p><p>En la actualidad cuenta con un punto de venta en la calle Ayala a modo de club privado de sastrería donde se pueden adquirir prendas de su propia línea. </p><p>Esta sede de 600 metros, distribuida en 3 niveles, esta dividida en la planta sótano, donde se encuentra el lugar de trabajo del sastre de la marca, Mario Zafra, primera planta, en la que se sitúa el club privado de sastrería y la planta a pie de calle en la que se entra a la tienda italiana Canali que gestiona la propia familia Yusty.</p><p>Además cuentan con dos nuevas tiendas en La Moraleja Green y el Zielo de Pozuelo.<br /> </p>;40.428088;-3.6871551;Ayala, 20;28001;Moda;
398;Flores Gil ;<p><strong>Esta floristería ubicada en pleno centro de Madrid ofrece una amplia variedad de frescas flores y plantas. En su catálogo se pueden encontrar todo tipo de opciones: flores naturales, plantas naturales, ramos de novia, centros, coronas funerarias, etc.</strong></p><p>Además disponen de productos fitosanitarios para el cuidado y mantenimiento: fertilizantes, abrillantadores, insecticidas, fungicidas, abonos, sustratos, etc., así como macetas de barro de alfarería (huchas tradicionales, botijos, cerditos?).</p><p>Ofrece un completo servicio de entregas en Madrid (capital y provincia), así como en el resto de España (a través de Teleflora). También es posible el pedido y pago telefónico mediante tarjeta de crédito.</p>;40.4079902;-3.6972562;Argumosa , 31;28012;Floristerías;
399;Flores Madrid (Fernández de los Rios);<p>Cuentan con una amplia variedad de frescas y novedosas flores y plantas, procedentes de los mercados tanto nacionales como internacionales. En su catálogo se pueden encontrar todo tipo de opciones: flores naturales, plantas naturales, flores para bodas, composiciones funerarias, decoración de oficinas y decoración en general. Además de un completo servicio de entregas en Madrid y el resto de España en menos de 24 horas, ofrecen decoración de terrazas y jardinería interior, mantenimiento integral, alquiler de plantas y reposición semanal de flores.</p>;40.4349;-3.70445;Fernández de los Rios, 2;28015;Floristerías;
400;El Corte Inglés Castellana;<p><strong>Las tiendas de El Corte Inglés se caracterizan por estar ubicadas en grandes edificios que disponen de aparcamiento propio donde se puede encontrar de todo: moda, complementos, papelería, libros, discos, deportes, hogar, etc.</strong></p><p>Es muy conocida su política de servicios y atención al cliente, como la tarjeta de fidelización, su financiación, su servicio posventa, sus listas de boda y tarjetas regalo, la entrega a domicilio o la  venta de entradas para espectáculos y eventos culturales. Su máxima de garantía ?Si no queda satisfecho, le devolvemos su dinero?, es un mantra de su servicio posventa. Una política que le ha otorgado gran éxito entre autóctonos y foráneos. Además, cuentan con centros más reducidos en tamaño en los que se ofrece una temática concreta o están especializados en determinados artículos.</p><p>El centro de Castellana, de los más grandes de Madrid, se encuentra situado en el número 79, se divide en 6 plantas, una planta baja y tres sótanos, en las que podemos encontrar moda y accesorios para mujer, hombre y niños, electrodomésticos, alimentación, decoración, cultura y ocio, electrónica, videojuegos, deportes y hogar, con presencia de varias marcas de lujo en su oferta, además de parking, agencia de viajes y cafetería.</p><p>En Madrid, El Corte Inglés cuenta con más centros en las calles Princesa, Preciados, Arapiles, Goya, Serrano y la Plaza de Callao.</p><p>El Corte Inglés toma su nombre de una pequeña sastrería fundada en 1890 y situada entre las calles Preciados, Carmen y Rompelanzas, de Madrid. En 1935, D. Ramón Areces Rodríguez, avalado por su tío César Rodríguez, compra la sastrería iniciando así su aventura empresarial.</p><p>Desde finales de los 60 hasta mitad de los 90, tiene lugar una fase de fuerte crecimiento del Grupo, marcado por la expansión a otras capitales de provincia y por la diversificación de su actividad comercial, que pasa a tomar posiciones en otros ámbitos de negocio.</p><p>En 1995 absorbió a su gran competidor en España, Galerías Preciados y en 2001 adquirió a Marks & Spencer los nueve centros pertenecientes al grupo británico después de que éste decidiera cesar sus operaciones en España.</p>;40.4468;-3.6945;Raimundo Fernández Villaverde, 65;28003;Grandes Almacenes;
401;Le Secret du Marais;<p><strong>Este establecimiento trabaja con las mejores marcas y tratamientos dermoestéticos a nivel internacional. La tradición e innovación se aúnan en Le Secret du Marais, ya que ofrecen tanto productos de alta tecnología como líneas naturales.</strong></p><p>Además, cuentan con una cabina de estética donde poder probar diversos tratamientos como la digitopuntura o aromaterapia, que sirven para el cuidado facial y corporal. Pero no sólo van dirigidos a la mejora estética, sino que también se preocupan por equilibrar y armonizar la mente, ya que la filosofía de Le Secret du Marais es ?belleza y armonía?.</p>;40.4251638;-3.6977616;Hortaleza, 75;28004;Perfumerías-Belleza;
402;La Vaguada;<p><strong>La Vaguada fue el primer centro comercial instalado en Madrid y el primero de España. El pintor, escultor y arquitecto canario César Manrique diseñó el emblemático edificio, creando el primer centro comercial de España integrado en un entorno natural, rodeado de árboles.</strong></p><p>Inaugurado en 1983 en pleno barrio del Pilar, constituye hoy un punto de encuentro para muchos madrileños y visitantes de la ciudad, tanto por su oferta comercial como por sus propuestas de ocio, donde se puede encontrar tiendas de moda (para mujer, hombre y niños), alimentación, animales, bricolaje, belleza, complementos, clínica dental, correos, estanco, bancos, tiendas de fotografía, telefonía móvil, restaurantes, cines, etc.</p><p>Hay multitud de ideas para pasar una tarde agradable y divertida del fin de semana (o entre semana) con la familia o los amigos. Su oferta de servicios es muy amplia: llamada gratuita a taxis, préstamos gratuito de cochecitos de bebé y de sillas de ruedas, zona wifi, gestión de objetos perdidos.</p><p>Además organizan concursos y premios con los que se fomenta la interacción con sus clientes y visitantes, así como la creación de una zona solidaria con stands de ONG?s y áreas ?verdes? para promover el compromiso con el medio ambiente.</p>;40.47971225;-3.707220554;de Monforte de Lemos, 36;28029;Centros comerciales;
403;El Dragón Lector (Férnandez de la Hoz);<p><strong>El Dragón Lector es una librería que nace con un objetivo prioritario: acercar el libro a los niños desde las edades más tempranas, y para conseguir ese objetivo, además de un fondo editorial muy seleccionado, realizan diferentes talleres y actividades que colaboran a alcanzarlo.</strong></p><p>El espacio de las tiendas tiene un ambiente amable en el que se pretende que los niños se sientan como en casa, sin prisas, sin presiones, que toquen los libros para que aprenden a quererlos. Y con el mismo objetivo que marca la política de esta librería, fomentar el amor a los libros infantiles- convocan el Premio El Dragón Lector.</p>;40.439014;-3.6945357;Férnandez de la Hoz, 72;28003;Librería;
404;Rocambolesc;"<p><strong>El repostero Jordi Roca (copropietario del restaurante El Celler de Can Roca, con tres estrellas Michelin), cuenta en Madrid, junto a su esposa, Alejandra Rivas, con una de sus famosas heladerías Rocambolesc, donde versiona el famoso dulce desde el punto de vista de la alta cocina. Situada en el <a href=""/compras/gourmet-experience-serrano/"" target=""_self"">Gourmet Experience de El Corte Inglés de Serrano</a>, comparte espacio con otro local de chef con estrella Michelin, <a href=""/restaurantes/streetxo/"" target=""_self"">StreetXO</a>, de Dabiz Muñoz.</strong></p><p>Esta heladería, hermana de otras Rocambolesc que el chef catalán posee en Girona, Alicante y en el Mercado de San Miguel de Madrid, sirve seis sabores diferentes, todos ellos inspirados en los recuerdos de infancia del famoso repostero. Se trata del sabor a chocolate, el de manzana asada, el de vainilla de Papantla, yogurt y leche de oveja, el sorbete de carota (mezcla de zanahoria, mandarina y albaricoque) y una edición limitada de helado de <em>panettone</em>. Además, ofrece su ya célebre <em>helado caliente</em>, una especie de panecillo de brioche relleno de helado.</p><p>En Rocambolesc también se puede degustar una selección de bollería, chocolates, caramelos y bombones, todo ello tanto para tomar en el local como para llevar. El local, presidido por un mostrador con forma de antiguo carrito de helados, ha sido diseñado por Sandra Turruella, que ha recreado en él el mundo de fantasía del famoso personaje de ficción Willy Wonka.</p><p>Este espacio está situado en la última planta del edificio de El Corte Inglés de la calle Serrano, dentro del Gourmet Experience, que cuenta con zonas comunes de las que destaca su terraza, con fantásticas vistas panorámicas de la ciudad.</p>";40.4276419;-3.6872301;Serrano 52,  - 7 planta;28001;Heladerías;
